state,county,race,gender,age,househd_size,num_child,num_elder,owner,pets,income,edu,evac
AL,baldwin county,white or caucasian,male,76.0,2.0,0.0,0.0,rent,yes,"over $80,000",some college,"yes, evacuated"
MS,jackson county,white or caucasian,male,75.0,1.0,,,own,yes,"$15,000 to $24,999",some high school,"no, did not evacuate"
LA,orleans parish,white or caucasian,female,79.0,,0.0,,own,yes,,college graduate,"yes, evacuated"
AL,mobile county,white or caucasian,female,43.0,2.0,0.0,0.0,own,yes,"less than $15,000",high school graduate,"yes, evacuated"
LA,st. charles parish,white or caucasian,female,63.0,1.0,,,own,yes,,high school graduate,"yes, evacuated"
MS,hancock county,white or caucasian,female,47.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
LA,st. john the baptist parish,white or caucasian,female,65.0,2.0,0.0,0.0,own,yes,"less than $15,000",high school graduate,"no, did not evacuate"
AL,baldwin county,white or caucasian,male,56.0,5.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
LA,st. charles parish,white or caucasian,male,36.0,9.0,4.0,0.0,own,yes,"$15,000 to $24,999",some college,"no, did not evacuate"
MS,harrison county,american indian,male,39.0,1.0,,,own,no [skip to q108],"over $80,000",post graduate,"no, did not evacuate"
AL,baldwin county,,female,65.0,2.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
MS,jackson county,white or caucasian,male,55.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",some college,"no, did not evacuate"
AL,baldwin county,white or caucasian,male,68.0,2.0,0.0,0.0,own,no [skip to q108],,college graduate,"no, did not evacuate"
AL,mobile county,white or caucasian,female,41.0,3.0,1.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
LA,st. john the baptist parish,white or caucasian,male,34.0,4.0,2.0,0.0,own,yes,"over $80,000",some college,"yes, evacuated"
MS,harrison county,white or caucasian,female,39.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,mobile county,african american or black,female,27.0,7.0,3.0,1.0,own,yes,"less than $15,000",some high school,"yes, evacuated"
MS,hancock county,white or caucasian,male,56.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
AL,mobile county,african american or black,female,38.0,3.0,2.0,0.0,own,no [skip to q108],"less than $15,000",some college,"no, did not evacuate"
AL,baldwin county,white or caucasian,female,49.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",some college,"no, did not evacuate"
LA,st. john the baptist parish,other,female,39.0,4.0,2.0,0.0,own,yes,"over $80,000",,"no, did not evacuate"
AL,baldwin county,white or caucasian,female,81.0,1.0,,,rent,yes,"less than $15,000",high school graduate,"yes, evacuated"
LA,orleans parish,african american or black,male,63.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",high school graduate,"no, did not evacuate"
AL,mobile county,african american or black,female,56.0,2.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
MS,jackson county,white or caucasian,male,48.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,female,60.0,2.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
AL,mobile county,white or caucasian,female,64.0,2.0,0.0,0.0,own,no [skip to q108],,post graduate,"yes, evacuated"
LA,st. john the baptist parish,african american or black,male,79.0,4.0,2.0,0.0,own,no [skip to q108],"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,jackson county,white or caucasian,female,73.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,male,38.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,male,57.0,3.0,0.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
LA,st. charles parish,white or caucasian,female,32.0,1.0,,,own,no [skip to q108],"less than $15,000",college graduate,"yes, evacuated"
MS,harrison county,white or caucasian,male,61.0,2.0,0.0,0.0,rent,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
LA,orleans parish,african american or black,male,42.0,4.0,2.0,0.0,own,yes,"$25,000 to $39,999",some college,"yes, evacuated"
AL,mobile county,white or caucasian,female,74.0,2.0,0.0,1.0,own,no [skip to q108],"less than $15,000",high school graduate,"yes, evacuated"
MS,jackson county,hispanic,male,57.0,2.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
AL,baldwin county,white or caucasian,male,64.0,2.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
LA,st. charles parish,white or caucasian,male,50.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
MS,hancock county,white or caucasian,male,42.0,4.0,3.0,0.0,own,yes,"over $80,000",high school graduate,"no, did not evacuate"
AL,mobile county,white or caucasian,male,49.0,3.0,1.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
LA,st. john the baptist parish,white or caucasian,male,40.0,5.0,3.0,0.0,own,no [skip to q108],,,"yes, evacuated"
MS,jackson county,white or caucasian,female,69.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
AL,mobile county,white or caucasian,female,77.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,baldwin county,white or caucasian,female,64.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
MS,hancock county,white or caucasian,male,43.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",some high school,"no, did not evacuate"
LA,st. charles parish,white or caucasian,female,56.0,2.0,0.0,0.0,own,no [skip to q108],"less than $15,000",high school graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,female,,1.0,,,rent,no [skip to q108],,some college,"no, did not evacuate"
LA,st. charles parish,white or caucasian,male,68.0,1.0,,,own,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
AL,mobile county,white or caucasian,female,38.0,3.0,1.0,0.0,own,yes,"over $80,000",post graduate,"no, did not evacuate"
LA,st. john the baptist parish,white or caucasian,male,19.0,3.0,0.0,1.0,own,no [skip to q108],"$25,000 to $39,999",some college,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,61.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",post graduate,"no, did not evacuate"
LA,orleans parish,african american or black,female,41.0,5.0,3.0,0.0,own,no [skip to q108],"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,orleans parish,african american or black,male,50.0,3.0,1.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
MS,jackson county,white or caucasian,female,58.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
AL,mobile county,white or caucasian,male,39.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
LA,st. charles parish,,female,,,,,other,no [skip to q108],,,"yes, evacuated"
LA,orleans parish,hispanic,male,44.0,4.0,2.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,female,79.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,jackson county,white or caucasian,male,54.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"no, did not evacuate"
LA,st. john the baptist parish,african american or black,male,40.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",some college,"no, did not evacuate"
AL,baldwin county,white or caucasian,female,,2.0,0.0,0.0,own,yes,,some college,"no, did not evacuate"
LA,st. charles parish,african american or black,female,29.0,2.0,1.0,0.0,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
AL,mobile county,white or caucasian,male,58.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some high school,"yes, evacuated"
LA,orleans parish,african american or black,female,64.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"no, did not evacuate"
LA,plaquemines parish,american indian,female,43.0,2.0,0.0,0.0,own,yes,,,"yes, evacuated"
MS,jackson county,white or caucasian,male,42.0,6.0,4.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
LA,jefferson parish,white or caucasian,female,38.0,4.0,2.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,plaquemines parish,white or caucasian,male,58.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
LA,st. john the baptist parish,white or caucasian,female,81.0,2.0,0.0,2.0,own,no [skip to q108],,some college,"no, did not evacuate"
AL,baldwin county,white or caucasian,male,82.0,3.0,1.0,1.0,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
AL,mobile county,white or caucasian,male,79.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,female,60.0,3.0,0.0,1.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,jefferson parish,white or caucasian,female,54.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",some college,"yes, evacuated"
MS,jackson county,white or caucasian,male,77.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,orleans parish,white or caucasian,male,63.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,harrison county,white or caucasian,male,25.0,1.0,,,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,st. john the baptist parish,white or caucasian,male,50.0,5.0,0.0,0.0,own,yes,"$25,000 to $39,999",some high school,"no, did not evacuate"
MS,jackson county,white or caucasian,female,82.0,,0.0,1.0,own,no [skip to q108],,,"yes, evacuated"
AL,mobile county,,female,,,,,own,,,,"no, did not evacuate"
LA,orleans parish,african american or black,male,66.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"no, did not evacuate"
LA,plaquemines parish,white or caucasian,female,24.0,4.0,2.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,female,44.0,5.0,3.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,50.0,4.0,1.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
MS,jackson county,white or caucasian,male,29.0,4.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,plaquemines parish,white or caucasian,male,41.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,mobile county,white or caucasian,male,52.0,4.0,1.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
LA,orleans parish,white or caucasian,female,60.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,harrison county,white or caucasian,male,34.0,6.0,4.0,0.0,own,yes,"$40,000 to $79,999",some high school,"no, did not evacuate"
LA,orleans parish,african american or black,male,56.0,10.0,1.0,0.0,rent,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
MS,jackson county,white or caucasian,female,61.0,4.0,0.0,0.0,own,yes,,post graduate,"no, did not evacuate"
LA,st. john the baptist parish,other,female,65.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
MS,harrison county,white or caucasian,male,40.0,4.0,2.0,0.0,other,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,jackson county,white or caucasian,female,50.0,6.0,2.0,2.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
LA,st. john the baptist parish,white or caucasian,female,30.0,5.0,2.0,0.0,own,no [skip to q108],"over $80,000",some college,"no, did not evacuate"
MS,hancock county,white or caucasian,female,75.0,1.0,,,own,no [skip to q108],,high school graduate,"no, did not evacuate"
LA,orleans parish,white or caucasian,female,47.0,5.0,1.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,female,,2.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
MS,harrison county,other,female,42.0,3.0,1.0,0.0,own,yes,"$15,000 to $24,999",college graduate,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,49.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,st. john the baptist parish,white or caucasian,female,62.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
MS,jackson county,white or caucasian,female,52.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
LA,orleans parish,african american or black,female,78.0,2.0,0.0,0.0,own,yes,"less than $15,000",college graduate,"yes, evacuated"
LA,orleans parish,hispanic,female,59.0,5.0,1.0,0.0,own,no [skip to q108],"$25,000 to $39,999",some college,"yes, evacuated"
MS,jackson county,white or caucasian,female,65.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
MS,harrison county,white or caucasian,female,60.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
MS,hancock county,white or caucasian,female,18.0,4.0,2.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
MS,jackson county,white or caucasian,female,55.0,1.0,,,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,orleans parish,african american or black,female,35.0,6.0,3.0,0.0,own,no [skip to q108],"$15,000 to $24,999",high school graduate,"no, did not evacuate"
LA,orleans parish,white or caucasian,female,47.0,4.0,2.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"yes, evacuated"
AL,mobile county,,male,60.0,3.0,1.0,0.0,own,no [skip to q108],,,"no, did not evacuate"
MS,jackson county,white or caucasian,female,37.0,3.0,1.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
AL,baldwin county,white or caucasian,female,72.0,1.0,,,own,no [skip to q108],"$15,000 to $24,999",some college,"yes, evacuated"
MS,hancock county,white or caucasian,female,44.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,female,65.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"no, did not evacuate"
AL,baldwin county,white or caucasian,female,74.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",some college,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,26.0,4.0,1.0,0.0,own,yes,,some high school,"yes, evacuated"
AL,baldwin county,white or caucasian,female,53.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,plaquemines parish,white or caucasian,male,63.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,orleans parish,african american or black,female,41.0,7.0,3.0,0.0,rent,no [skip to q108],"$15,000 to $24,999",high school graduate,"no, did not evacuate"
LA,st. tammany parish,white or caucasian,female,64.0,3.0,0.0,1.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,plaquemines parish,white or caucasian,female,78.0,2.0,0.0,0.0,own,no [skip to q108],,some college,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,51.0,5.0,1.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
MS,hancock county,white or caucasian,female,74.0,1.0,,,own,no [skip to q108],"less than $15,000",some college,"yes, evacuated"
AL,baldwin county,white or caucasian,male,69.0,3.0,1.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"no, did not evacuate"
MS,harrison county,white or caucasian,female,75.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,jefferson parish,asian,female,28.0,6.0,0.0,1.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
AL,mobile county,african american or black,female,22.0,3.0,0.0,0.0,own,no [skip to q108],,some high school,"no, did not evacuate"
LA,st. tammany parish,white or caucasian,female,44.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
MS,harrison county,white or caucasian,male,18.0,4.0,1.0,0.0,own,yes,"over $80,000",high school graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,female,64.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",college graduate,"no, did not evacuate"
LA,st. tammany parish,other,male,69.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,baldwin county,hispanic,female,25.0,3.0,1.0,0.0,rent,yes,"over $80,000",post graduate,"yes, evacuated"
MS,hancock county,,female,56.0,,,,other,,,,"no, did not evacuate"
LA,plaquemines parish,white or caucasian,male,42.0,3.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
MS,hancock county,white or caucasian,female,59.0,3.0,0.0,1.0,own,no [skip to q108],"$25,000 to $39,999",post graduate,"yes, evacuated"
AL,mobile county,white or caucasian,male,66.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",high school graduate,"yes, evacuated"
MS,harrison county,white or caucasian,male,63.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
MS,hancock county,white or caucasian,male,38.0,2.0,0.0,0.0,own,yes,"over $80,000",high school graduate,"no, did not evacuate"
LA,st. tammany parish,white or caucasian,female,39.0,3.0,1.0,0.0,own,yes,,college graduate,"no, did not evacuate"
