StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q13_3_TEXT,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42_1,Q42_2,Q42_3,Q43,Q44,Code
1/9/2018 7:45,1/9/2018 7:54,IP Address,73.35.13.3,100,558,TRUE,1/9/2018 7:54,R_2qa6m58EpbtX0g7,,,,,30.26559448,-81.77799988,anonymous,EN,A great deal,A lot,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A lot,A lot,A lot,A lot,A lot,No,,,,,,,Stay,Stay,"Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",A lot,Increased my desire to leave,Yes,2016,,Stay,Yes,32210,39,Female,African American,College graduate,"$15,000 to $25,000",5,Yes,No,Yes,No,32210,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Duval,Yes,Voluntary (should),Radio or TV,September 7th (Thursday),No,No,,,No,No,No,Yes,A37WNAUB0HD3O3,441364
1/9/2018 8:04,1/9/2018 8:14,IP Address,68.59.50.203,100,554,TRUE,1/9/2018 8:14,R_1dN3kpAdIfNd5Pq,,,,,30.52520752,-84.33209991,anonymous,EN,A moderate amount,A lot,A lot,A lot,A moderate amount,A lot,Yes,A great deal,A moderate amount,A lot,A lot,A lot,A lot,Yes,A moderate amount,A moderate amount,A lot,A moderate amount,A lot,A little,Stay,Stay,"Having family member(s) with special needs,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc)",A moderate amount,Increased my desire to leave,Yes,2016,,Stay,Yes,32304,35,Male,African American,College graduate,"$25,000 to $40,000",5,No,No,Yes,No,32304,More than 70 miles,Detached single family home,Wood,Own,Yes,Leon County,,,,,,No,,,No,No,No,Yes,A251NN8FQW3NM3,291977
1/9/2018 8:07,1/9/2018 8:15,IP Address,68.59.51.183,100,512,TRUE,1/9/2018 8:15,R_1etRnrJe90xbbe5,,,,,30.52520752,-84.33209991,anonymous,EN,A lot,A little,A lot,A lot,None at all,None at all,Yes,A moderate amount,None at all,A great deal,A great deal,A moderate amount,A lot,Yes,A lot,A great deal,A great deal,A moderate amount,A moderate amount,A great deal,Evacuate,Stay,Having pets,A little,Increased my desire to leave,Yes,2016,,Stay,Yes,32303,45,Female,Caucasian,Graduate school,"$40,000 to $80,000",1,No,No,No,Yes,32303,10 to 30 miles,Detached single family home,Wood,Rent,No,Leon,Yes,Voluntary (should),"Radio or TV,Social media or internet",September 9th (Saturday),,Yes,"September 10th (Sunday, hit the Keys)",Morning,No,No,No,No,A11BSDP2GNEQ9M,796611
1/9/2018 8:55,1/9/2018 9:06,IP Address,65.83.107.205,100,690,TRUE,1/9/2018 9:06,R_3h4kuI8scvJDhG2,,,,,29.57060242,-81.21749878,anonymous,EN,A great deal,A great deal,A lot,A moderate amount,None at all,None at all,Yes,A lot,None at all,A great deal,A great deal,A moderate amount,A great deal,No,,,,,,,Neither,Evacuate,Having young children,None at all,,Yes,2016,,Stay,Yes,32164,38,Female,African American,Some college,"$25,000 to $40,000",4,Yes,No,No,No,32164,1 to 10 mile,Duplex or triplex home,Other,Rent,No,FLAGLER,No,,,,,No,,,No,No,No,Yes,CopiedA3FVNV8HBBKDY1,489019
1/9/2018 9:05,1/9/2018 9:17,IP Address,97.100.149.39,100,697,TRUE,1/9/2018 9:17,R_2ysCq74e0AIqpDm,,,,,28.32600403,-81.3513031,anonymous,EN,A little,A little,A little,A moderate amount,None at all,None at all,Yes,A little,None at all,None at all,A lot,A little,A lot,No,,,,,,,Neither,Stay,"Having young children,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,2016,,Stay,Yes,34741,49,Male,African American,College graduate,"$25,000 to $40,000",3,Yes,No,No,No,34741,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,Osceola,No,,,,,No,,,No,No,No,Yes,A5LUC1YEAQYF6,721333
1/9/2018 9:16,1/9/2018 9:24,IP Address,24.250.198.190,100,473,TRUE,1/9/2018 9:24,R_1ptEJQqsIKFtSaM,,,,,29.19880676,-82.08300018,anonymous,EN,A moderate amount,A moderate amount,A moderate amount,A lot,A little,A little,Yes,A great deal,A little,A great deal,A great deal,A lot,A great deal,Yes,A lot,A lot,A lot,A moderate amount,A lot,A lot,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.)",A little,Increased my desire to leave,Yes,2016,,Stay,Yes,34470,53,Female,Caucasian,Some college,"$25,000 to $40,000",1,No,No,No,Yes,34470,30 to 50 miles,Duplex or triplex home,Brick or block,Rent,No,Marion,No,,,,Yes,No,,,No,No,No,Yes,AMEHOGFKBTZD9,558212
1/9/2018 10:09,1/9/2018 10:20,IP Address,71.55.253.124,100,676,TRUE,1/9/2018 10:20,R_3QKm0ssSvFX7dlz,,,,,28.57919312,-81.39430237,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A lot,A lot,Yes,A moderate amount,A little,A lot,A moderate amount,A moderate amount,A moderate amount,Yes,A lot,A great deal,A great deal,A lot,A great deal,A great deal,Evacuate,Stay,"Having young children,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A great deal,Increased my desire to leave,Yes,2016,,Evacuate,Yes,34786,38,Male,Hispanic,Some college,"$40,000 to $80,000",4,Yes,No,No,Yes,34786,50 to 70 miles,Duplex or triplex home,Other,Rent,Yes,Orange,Yes,Mandatory (must),Radio or TV,September 1st (Friday),No,Yes,September 1st (Friday),Afternoon,No,No,No,Yes,A3FDKOU82QBEOD,303730
1/9/2018 10:29,1/9/2018 10:32,IP Address,97.106.241.182,100,143,TRUE,1/9/2018 10:32,R_3O0OhamFc8hlpL0,,,,,28.48379517,-82.51300049,anonymous,EN,A lot,A moderate amount,A great deal,A great deal,A moderate amount,A little,Yes,A moderate amount,A moderate amount,A lot,A lot,A great deal,A great deal,No,,,,,,,Stay,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A little,Decreased my desire to leave,Yes,Before 2016 (Please specify the year),2012,Stay,Yes,34602,33,Male,Caucasian,Some college,"$40,000 to $80,000",3,Yes,No,No,Yes,34602,50 to 70 miles,Detached single family home,Brick or block,Own,Yes,hernando,No,,,,No,No,,,No,No,No,Yes,A3VYSIS1WIAUCU,696550
1/9/2018 12:06,1/9/2018 12:11,IP Address,69.247.82.204,98,248,FALSE,1/16/2018 12:11,R_2zit8ZWV8gV2P3o,,,,,,,anonymous,EN,A lot,A moderate amount,A moderate amount,A great deal,A little,A little,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A lot,A little,A little,A little,A little,Evacuate,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,No,,,,,33567,33,Male,Caucasian,Some college,"Less than $15,000",5,Yes,No,Yes,Yes,33567,30 to 50 miles,Mobile or manufactured home,Other,Own,No,Hillsborough,No,,,,Yes,No,,,No,No,No,Yes,,243879
1/9/2018 12:26,1/9/2018 12:30,IP Address,12.111.139.130,100,229,TRUE,1/9/2018 12:30,R_uzgzRMuXzUMdNAd,,,,,30.21870422,-81.7539978,anonymous,EN,A lot,A little,A little,A moderate amount,A moderate amount,A moderate amount,Yes,A great deal,A little,A great deal,A great deal,A moderate amount,A lot,Yes,A great deal,A great deal,A great deal,A moderate amount,A moderate amount,A moderate amount,Evacuate,Stay,"Having pets,No place to go (hotels, public shelters, friends' or family's places, etc.)",A little,Increased my desire to leave,Yes,2016,,Stay,Yes,32225,32,Female,Caucasian,College graduate,"$40,000 to $80,000",3,Yes,No,No,Yes,32250,1 to 10 mile,Detached single family home,Wood,Own,Yes,Duval,Yes,Voluntary (should),"Radio or TV,Social media or internet","September 10th (Sunday, hit the Keys)",No,No,,,No,No,No,Yes,A1SNX3UY85DHJ8,566846
1/9/2018 13:08,1/9/2018 13:19,IP Address,73.124.197.126,100,677,TRUE,1/9/2018 13:19,R_3HwAGl6seT6Dp3Q,,,,,26.69509888,-80.64299774,anonymous,EN,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A great deal,Yes,A moderate amount,A moderate amount,A lot,A little,A great deal,A moderate amount,Evacuate,Evacuate,"Evacuation expense (travel, lodging, etc.),Job obligations",A moderate amount,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2002,Stay,No,32570,36,Female,Other,Graduate school,"Less than $15,000",9,Yes,Yes,Yes,Yes,32570,10 to 30 miles,Detached single family home,Brick or block,Rent,No,Santa Rosa County,Yes,Mandatory (must),Police/authorities came into the neighborhood,September 8th (Friday),No,No,,,No,No,No,No,A2AJLPNA8VP44S,996593
1/9/2018 14:21,1/9/2018 14:26,IP Address,38.96.208.157,100,316,TRUE,1/9/2018 14:26,R_3ivSeEaX9jBXYEd,,,,,32.77870178,-96.82170105,anonymous,EN,A lot,A great deal,A moderate amount,None at all,A moderate amount,None at all,No,,,,,,,Yes,A moderate amount,A great deal,A lot,A lot,A great deal,A great deal,Evacuate,Stay,"Having young children,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A great deal,Decreased my desire to leave,Yes,2016,,Stay,Yes,34762,36,Female,Caucasian,Some college,"$25,000 to $40,000",4,Yes,No,No,Yes,34762,50 to 70 miles,Mobile or manufactured home,Wood,Rent,No,Lake,No,,,,,No,,,No,No,No,Yes,AOZ06WXWI630,515051
1/9/2018 14:36,1/9/2018 14:42,IP Address,47.199.62.153,100,310,TRUE,1/9/2018 14:42,R_12yBQqF92Lqf29M,,,,,28.21580505,-82.6595993,anonymous,EN,A moderate amount,None at all,A little,A little,A moderate amount,A little,Yes,A lot,A little,A moderate amount,A lot,A little,A great deal,Yes,A little,A moderate amount,A moderate amount,A little,A moderate amount,A little,Stay,Stay,None,None at all,,Yes,Before 2016 (Please specify the year),2000,Stay,No,34655,50,Female,African American,Graduate school,"Less than $15,000",3,No,No,No,Yes,34655,More than 70 miles,Mobile or manufactured home,Brick or block,Own,Yes,pasco,,,,,Yes,Yes,September 9th (Saturday),Morning,No,No,No,No,AVNETQM99TKA7,269304
1/9/2018 14:30,1/9/2018 14:42,IP Address,162.203.177.205,100,682,TRUE,1/9/2018 14:42,R_1Isc42ltfSmLBkk,,,,,25.78889465,-80.29620361,anonymous,EN,A moderate amount,A little,A lot,A lot,A little,A little,Yes,A lot,A little,A lot,A great deal,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A lot,Stay,Stay,"Having elderly family member(s),Having pets,Evacuation expense (travel, lodging, etc.)",None at all,,Yes,Before 2016 (Please specify the year),1992,Stay,Yes,33126,57,Female,Hispanic,Some college,"$25,000 to $40,000",6,Yes,Yes,No,Yes,33126,30 to 50 miles,Other,Brick or block,Own,Yes,dade,No,,,,Yes,No,,,No,No,Yes,Yes,A22FH2RFR7YUW3,969343
1/9/2018 17:43,1/9/2018 17:46,IP Address,69.254.40.110,98,189,FALSE,1/16/2018 17:46,R_1hN02OXgFEHZYHY,,,,,,,anonymous,EN,None at all,None at all,A little,A great deal,A moderate amount,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A moderate amount,A moderate amount,Yes,A great deal,A great deal,A moderate amount,A moderate amount,A moderate amount,A lot,Stay,Evacuate,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.)",None at all,,Yes,Before 2016 (Please specify the year),2003,Stay,Yes,33913,18,Female,Hispanic,Some high school,"$25,000 to $40,000",5,Yes,No,No,Yes,33903,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,Lee,No,,,,,No,,,No,No,No,Yes,,487782
1/9/2018 18:41,1/9/2018 18:45,IP Address,71.100.144.16,100,261,TRUE,1/9/2018 18:45,R_3KZLiWjqAycBykf,,,,,27.33880615,-82.54019928,anonymous,EN,A lot,A little,A lot,A lot,A lot,A lot,Yes,A great deal,A lot,A great deal,A lot,A moderate amount,A lot,Yes,A lot,A lot,A lot,A moderate amount,A lot,A lot,Evacuate,Stay,"Having elderly family member(s),Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A little,Decreased my desire to leave,Yes,2016,,Stay,Yes,34231,56,Male,Caucasian,Some college,"$40,000 to $80,000",2,No,No,No,No,34231,Within 1 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Sarasota,No,,,,No,No,,,No,No,No,Yes, COPIEDA3DFGU85Y7PDRC,139199
1/9/2018 18:41,1/9/2018 18:46,IP Address,72.239.181.94,100,284,TRUE,1/9/2018 18:46,R_33wr7dGyhFHQPrV,,,,,28.60240173,-81.35890198,anonymous,EN,A moderate amount,A lot,A moderate amount,A little,A lot,A lot,Yes,A great deal,A moderate amount,A great deal,A great deal,A lot,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A lot,A lot,Stay,,"Evacuation expense (travel, lodging, etc.)",A little,Increased my desire to leave,Yes,2016,,Stay,Yes,32730,27,Female,African American,College graduate,"$25,000 to $40,000",1,No,No,No,No,32730,More than 70 miles,Condo/apartment - 4 stories or less,Other,Rent,No,Seminole,No,,,,,No,,,No,No,No,Yes,A3GB0M3H6Z9OJ1,382710
1/9/2018 18:44,1/9/2018 18:49,IP Address,104.193.29.46,100,340,TRUE,1/9/2018 18:49,R_2WYkcSMHhHkmB8p,,,,,32.78250122,-96.8207016,anonymous,EN,A moderate amount,A moderate amount,A lot,A lot,A moderate amount,A moderate amount,Yes,A lot,A little,A lot,A lot,A moderate amount,A moderate amount,No,,,,,,,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.)",A moderate amount,Increased my desire to leave,No,,,,,34470,60,Female,Caucasian,High school graduate,"$15,000 to $25,000",2,No,No,No,Yes,34470,More than 70 miles,Duplex or triplex home,Brick or block,Own,Yes,MARION,No,,,,No,No,,,No,No,No,Yes,A2ZI535SW2ILSS,876137
1/9/2018 19:48,1/9/2018 19:54,IP Address,107.77.169.6,100,362,TRUE,1/9/2018 19:54,R_3qwFiwQVQXsfLcm,,,,,29.77020264,-95.3628006,anonymous,EN,A great deal,None at all,A lot,A great deal,None at all,None at all,Yes,A lot,None at all,A little,A great deal,None at all,A great deal,No,,,,,,,Evacuate,Evacuate,"Having young children,Having pets",None at all,,Yes,2016,,Evacuate,Yes,32935,26,Female,Caucasian,Some college,"Less than $15,000",3,Yes,No,No,Yes,32935,1 to 10 mile,Mobile or manufactured home,Other,Own,No,Brevard,No,,,,No,No,,,No,No,No,No,A3PTYE3ADXKYA8,292460
1/9/2018 20:15,1/9/2018 20:19,IP Address,173.170.194.134,100,284,TRUE,1/9/2018 20:19,R_xbzzoZf3FbNkF7X,,,,,28.48379517,-82.51300049,anonymous,EN,A great deal,A moderate amount,A great deal,A moderate amount,A great deal,A moderate amount,Yes,A great deal,A lot,A lot,A great deal,A moderate amount,A lot,No,,,,,,,Evacuate,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",A lot,Increased my desire to leave,No,,,,,34604,36,Female,Caucasian,High school graduate,"$40,000 to $80,000",6,Yes,No,No,Yes,34604,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Hernando,No,,,,,Yes,September 1st (Friday),Afternoon,No,No,No,Yes, A1P3BFHCEJL70F,378387
1/9/2018 21:49,1/9/2018 21:54,IP Address,73.255.170.184,100,297,TRUE,1/9/2018 21:54,R_3RfpbEeI994Ocql,,,,,27.06329346,-82.25520325,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A lot,A lot,Yes,A great deal,None at all,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,No,,,,,34286,40,Female,Caucasian,High school graduate,"$25,000 to $40,000",7,Yes,No,No,Yes,34286,1 to 10 mile,Detached single family home,Brick or block,Rent,Yes,Sarasota,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)","September 10th (Sunday, hit the Keys)",No,No,,,No,No,No,Yes, COPIEDA2ANCWME6ERT8B,394122
1/10/2018 4:56,1/10/2018 5:02,IP Address,99.75.58.254,100,355,TRUE,1/10/2018 5:02,R_bDy0givJZBYhhw5,,,,,28.67660522,-81.19909668,anonymous,EN,A moderate amount,A lot,A lot,A moderate amount,A little,A little,Yes,A lot,A little,A great deal,A great deal,A lot,A great deal,Yes,A moderate amount,A lot,A great deal,A lot,A lot,A lot,Neither,Stay,"Having young children,Having pets",None at all,,No,,,,,32765,30,Female,Hispanic,College graduate,"$25,000 to $40,000",3,Yes,No,No,Yes,32765,More than 70 miles,Detached single family home,Brick or block,Own,Yes,Seminole County,No,,,,Yes,No,,,No,No,No,Yes, COPIEDA3QX9B7EH5TKV4,748471
1/10/2018 10:00,1/10/2018 10:05,IP Address,104.136.50.5,100,339,TRUE,1/10/2018 10:05,R_1o1Guzb9RtwSFxN,,,,,28.83009338,-81.36180115,anonymous,EN,A moderate amount,A great deal,A little,A little,A moderate amount,A moderate amount,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Stay,Stay,"Having pets,No transportation (cars, flights, public transportation, etc)",None at all,,Yes,Before 2016 (Please specify the year),2014,Evacuate,No,32773,79,Female,Caucasian,Some college,"$25,000 to $40,000",1,No,Yes,No,Yes,32773,30 to 50 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Seminole,No,,,,No,No,,,No,No,No,Yes,A35GEHI7589M8O,755201
1/10/2018 10:56,1/10/2018 11:01,IP Address,108.82.183.242,100,309,TRUE,1/10/2018 11:01,R_3FQH1B9bK26XkrW,,,,,26.57919312,-80.08059692,anonymous,EN,A moderate amount,A moderate amount,A lot,A moderate amount,A little,A little,Yes,A lot,A little,A lot,A great deal,A moderate amount,A moderate amount,Yes,None at all,A lot,A moderate amount,A little,A lot,A moderate amount,Neither,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",None at all,,Yes,2016,,Stay,Yes,33460,40,Female,Caucasian,Some college,"$25,000 to $40,000",4,Yes,No,No,Yes,33460,1 to 10 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Florida,No,,,,No,No,,,No,No,No,Yes,AFPTUOF8G8KNB,226662
1/10/2018 12:05,1/10/2018 12:11,IP Address,73.204.183.83,100,381,TRUE,1/10/2018 12:11,R_UloVYsm7dbtZzeF,,,,,27.59210205,-80.38529968,anonymous,EN,A little,A lot,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,No,,,,,,,Stay,Stay,None,A little,Decreased my desire to leave,Yes,2017 before Irma,,Stay,Yes,32960,64,Male,Caucasian,Some college,"$15,000 to $25,000",2,No,No,No,No,32960,1 to 10 mile,Duplex or triplex home,Brick or block,Rent,No,indian river,No,,,,No,No,,,No,No,No,Yes,A3TP2OPEOS7FLN,267678
1/10/2018 13:00,1/10/2018 13:07,IP Address,108.228.207.62,100,393,TRUE,1/10/2018 13:07,R_5p9aCmbKeqzJyEx,,,,,25.75250244,-80.20300293,anonymous,EN,A lot,A lot,A great deal,A great deal,A little,A little,Yes,A moderate amount,A little,A little,A great deal,A moderate amount,A moderate amount,Yes,A little,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A little,Stay,Evacuate,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,2016,,Stay,Yes,33133,40,Male,Caucasian,College graduate,"$40,000 to $80,000",2,No,No,No,No,33133,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,Miami Dade,No,,,,No,No,,,No,No,No,Yes,A2DNAAQY5J3UFZ,776269
1/10/2018 13:29,1/10/2018 13:32,IP Address,68.1.63.132,100,158,TRUE,1/10/2018 13:32,R_1CHfdAW7pWc3Hmb,,,,,30.51429749,-86.46299744,anonymous,EN,A moderate amount,A little,A moderate amount,A lot,None at all,None at all,Yes,A great deal,A moderate amount,A lot,A little,A lot,A moderate amount,Yes,A lot,A great deal,A little,A lot,A great deal,A great deal,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",None at all,,Yes,2016,,Stay,Yes,32578,25,Male,Caucasian,College graduate,"$40,000 to $80,000",2,No,No,No,Yes,32578,1 to 10 mile,Detached single family home,Wood,Own,Yes,Okaloosa,No,,,,Yes,No,,,No,No,No,Yes,A2HW4JC3P20LIA,703769
